date,freq,rm,y_true
2022-05-10,5min,BV,0.019223045326835515
2022-05-11,5min,BV,0.018722199629951915
2022-05-12,5min,BV,0.018993205183644356
2022-05-13,5min,BV,0.01927242894438308
2022-05-16,5min,BV,0.019499585342656018
2022-05-17,5min,BV,0.019483821168322445
2022-05-18,5min,BV,0.01760329742198398
2022-05-19,5min,BV,0.01570913340974837
2022-05-20,5min,BV,0.014544883151973652
2022-05-23,5min,BV,0.016540992471403473
2022-05-24,5min,BV,0.016714952247247884
2022-05-25,5min,BV,0.018237566573877092
2022-05-26,5min,BV,0.017667818920411107
2022-05-27,5min,BV,0.017726861165399288
2022-05-31,5min,BV,0.015879624828935943
2022-06-01,5min,BV,0.014970920040443734
2022-06-02,5min,BV,0.01259849965494893
2022-06-03,5min,BV,0.014737583138568782
2022-06-06,5min,BV,0.016940116122424274
2022-06-07,5min,BV,0.017362193441618937
2022-06-08,5min,BV,0.017749225971064844
2022-06-09,5min,BV,0.019906079758651815
2022-06-10,5min,BV,0.020885300108318558
2022-06-13,5min,BV,0.020494587495880925
2022-06-14,5min,BV,0.022702118096326503
2022-06-15,5min,BV,0.023510885584286878
2022-06-16,5min,BV,0.023407887830494134
2022-06-17,5min,BV,0.023046649928145455
2022-06-21,5min,BV,0.023097090739613097
2022-06-22,5min,BV,0.020346159567449833
2022-06-23,5min,BV,0.02083549981894638
2022-06-24,5min,BV,0.019725511980839827
2022-06-27,5min,BV,0.02235612247257555
2022-06-28,5min,BV,0.025580771600757817
2022-06-29,5min,BV,0.025938881986483843
2022-06-30,5min,BV,0.025865853886048992
2022-07-01,5min,BV,0.02723895877580183
2022-07-05,5min,BV,0.02456440750761702
2022-07-06,5min,BV,0.02206294298724509
2022-07-07,5min,BV,0.026128367800024564
2022-07-08,5min,BV,0.025803801971512497
2022-07-11,5min,BV,0.02436545830188878
2022-07-12,5min,BV,0.024187233710781214
2022-07-13,5min,BV,0.02252343944986373
2022-07-14,5min,BV,0.02057374838036192
2022-07-15,5min,BV,0.020703130258371942
2022-07-18,5min,BV,0.020764079742891305
2022-07-19,5min,BV,0.02080713163485955
2022-07-20,5min,BV,0.022209778231754906
2022-07-21,5min,BV,0.019878871761202375
2022-07-22,5min,BV,0.019278469425356097
2022-07-25,5min,BV,0.0229179168781091
2022-07-26,5min,BV,0.02361921091930451
2022-07-27,5min,BV,0.02393691105943964
2022-07-28,5min,BV,0.024140026187328675
2022-07-29,5min,BV,0.02454890187770773
2022-08-01,5min,BV,0.02228003158490092
2022-08-02,5min,BV,0.021367794072151433
2022-08-03,5min,BV,0.020505008739245965
2022-08-04,5min,BV,0.019620773278290954
2022-08-05,5min,BV,0.020083498559985747
2022-08-08,5min,BV,0.02032525074416665
2022-08-09,5min,BV,0.02148031250895366
2022-08-10,5min,BV,0.0214506949375829
2022-08-11,5min,BV,0.021550417079544734
2022-08-12,5min,BV,0.02019924325772647
2022-08-15,5min,BV,0.021259011746919215
2022-08-16,5min,BV,0.020550096928899756
2022-08-17,5min,BV,0.021014198493302865
2022-08-18,5min,BV,0.021542658131441805
2022-08-19,5min,BV,0.022492174246359603
2022-08-22,5min,BV,0.01967958668714032
2022-08-23,5min,BV,0.022340860354334472
2022-08-24,5min,BV,0.023837403376413834
2022-08-25,5min,BV,0.024425968429798273
2022-08-26,5min,BV,0.02546052847841442
2022-08-29,5min,BV,0.026185973809997445
2022-08-30,5min,BV,0.02506815854863811
2022-08-31,5min,BV,0.022747374361600157
2022-09-01,5min,BV,0.022337816120944605
2022-09-02,5min,BV,0.020440187442962103
2022-09-06,5min,BV,0.022057637311213584
2022-09-07,5min,BV,0.020895892655885696
2022-09-08,5min,BV,0.021353535703687924
2022-09-09,5min,BV,0.02217434699751056
2022-09-12,5min,BV,0.022836852282302603
2022-09-13,5min,BV,0.021436209936825434
2022-09-14,5min,BV,0.022172598449303776
2022-09-15,5min,BV,0.024180355980095262
2022-09-16,5min,BV,0.023847952336327242
2022-09-19,5min,BV,0.02418479301514413
2022-09-20,5min,BV,0.025787841895429237
2022-09-21,5min,BV,0.024960729262953247
2022-09-22,5min,BV,0.02347466645542837
2022-09-23,5min,BV,0.022868723034974982
2022-09-26,5min,BV,0.023076956987984513
2022-09-27,5min,BV,0.020533304481858947
2022-09-28,5min,BV,0.021285261998130543
2022-09-29,5min,BV,0.019794845210212204
2022-09-30,5min,BV,0.019635045416206434
2022-10-03,5min,BV,0.018454266403267767
2022-10-04,5min,BV,0.018251927508904073
2022-10-05,5min,BV,0.01725791101065584
2022-10-06,5min,BV,0.017964369868743127
2022-10-07,5min,BV,0.017783440966958
2022-10-11,5min,BV,0.01827320061037119
2022-10-12,5min,BV,0.018828836501140627
2022-10-13,5min,BV,0.019260935480433488
2022-10-14,5min,BV,0.019567042801237774
2022-10-17,5min,BV,0.02039239175680861
2022-10-18,5min,BV,0.019396852329216258
2022-10-19,5min,BV,0.01921915449500406
2022-10-20,5min,BV,0.017977793689819187
2022-10-21,5min,BV,0.017493141227292466
2022-10-24,5min,BV,0.018156166804293477
2022-10-25,5min,BV,0.01811425035128065
2022-10-26,5min,BV,0.01768962810397988
2022-10-27,5min,BV,0.017746153550452847
2022-10-28,5min,BV,0.017333999844776484
2022-10-31,5min,BV,0.01474113157245629
2022-11-01,5min,BV,0.014483265366663597
2022-11-02,5min,BV,0.01481043349708568
2022-11-03,5min,BV,0.015561081651805864
2022-11-04,5min,BV,0.015629023707600435
2022-11-07,5min,BV,0.017570573057057795
2022-11-08,5min,BV,0.017786671286146003
2022-11-09,5min,BV,0.01892102176934247
2022-11-10,5min,BV,0.020332903046663443
2022-11-14,5min,BV,0.02423296373760301
2022-11-15,5min,BV,0.02333902150521519
2022-11-16,5min,BV,0.026246614636971824
2022-11-17,5min,BV,0.025040484516643986
2022-11-18,5min,BV,0.02395385824613231
2022-11-21,5min,BV,0.022369077548083687
2022-11-22,5min,BV,0.022571793082098116
2022-11-23,5min,BV,0.019664553987513027
2022-11-25,5min,BV,0.01991575995988978
2022-11-28,5min,BV,0.02035921870604397
2022-11-29,5min,BV,0.019349935801243372
2022-11-30,5min,BV,0.021379596017664173
2022-12-01,5min,BV,0.023413658466281777
2022-12-02,5min,BV,0.02426963963167562
2022-12-05,5min,BV,0.024093115814850467
2022-12-06,5min,BV,0.02458182504719962
2022-12-07,5min,BV,0.02279207036836872
2022-12-08,5min,BV,0.020892825421656717
2022-12-09,5min,BV,0.021266425326090715
2022-12-12,5min,BV,0.021559182460590583
2022-12-13,5min,BV,0.02110196152639024
2022-12-14,5min,BV,0.020514828316609796
2022-12-15,5min,BV,0.019378998298641453
2022-12-16,5min,BV,0.017763654999655792
2022-12-19,5min,BV,0.016693870198572883
2022-12-20,5min,BV,0.015280142249919585
2022-12-21,5min,BV,0.01598315462690932
2022-12-22,5min,BV,0.016688944668385212
2022-12-23,5min,BV,0.018653067862584798
2022-12-27,5min,BV,0.019680742967305723
2022-12-28,5min,BV,0.020902433644248535
2022-12-29,5min,BV,0.02087524861110906
2022-12-30,5min,BV,0.021121469527250088
2023-01-03,5min,BV,0.02033302063661922
2023-01-04,5min,BV,0.019769682083957678
2023-01-05,5min,BV,0.017786828734182338
2023-01-06,5min,BV,0.016859591433683672
2023-01-09,5min,BV,0.01636612345293175
2023-01-10,5min,BV,0.01604827606794883
2023-01-11,5min,BV,0.015868395790061697
2023-01-12,5min,BV,0.016120189502857315
2023-01-13,5min,BV,0.016005138103507545
2023-01-17,5min,BV,0.01593210234002167
2023-01-18,5min,BV,0.015814883251807844
2023-01-19,5min,BV,0.0154905706420798
2023-01-20,5min,BV,0.01577162210838296
2023-01-23,5min,BV,0.01694602157736479
2023-01-24,5min,BV,0.016816898087406443
2023-01-25,5min,BV,0.016636950827109084
2023-01-26,5min,BV,0.017217986232381913
2023-01-27,5min,BV,0.01876816672113113
2023-01-30,5min,BV,0.018082952452327966
2023-01-31,5min,BV,0.018997916021934777
2023-02-01,5min,BV,0.018871594727577923
2023-02-02,5min,BV,0.018101373694748193
2023-02-03,5min,BV,0.015663258558632587
2023-02-06,5min,BV,0.015555398458741205
2023-02-07,5min,BV,0.015892840850824326
2023-02-08,5min,BV,0.016037410471033076
2023-02-09,5min,BV,0.01557268371779401
2023-02-10,5min,BV,0.018925532803227223
2023-02-13,5min,BV,0.01933381373221204
2023-02-14,5min,BV,0.018268121034429156
2023-02-15,5min,BV,0.017936903390536232
2023-02-16,5min,BV,0.019223039528411836
2023-02-17,5min,BV,0.01658677599620393
2023-02-21,5min,BV,0.016589337532403117
2023-02-22,5min,BV,0.016792209891644382
2023-02-23,5min,BV,0.015987706201806253
2023-02-24,5min,BV,0.015763322160644223
2023-02-27,5min,BV,0.015080255376798019
2023-02-28,5min,BV,0.014968137202119777
2023-03-01,5min,BV,0.01478579115809934
2023-03-02,5min,BV,0.015540211956962096
2023-03-03,5min,BV,0.01512417432182091
2023-03-06,5min,BV,0.01770273188636962
2023-03-07,5min,BV,0.0183652973922838
2023-03-08,5min,BV,0.021315353731405896
2023-03-09,5min,BV,0.024450912613071304
2023-03-10,5min,BV,0.026798056851982558
2023-03-13,5min,BV,0.027538917295384505
2023-03-14,5min,BV,0.027446282721964577
2023-03-15,5min,BV,0.02551900499108082
2023-03-16,5min,BV,0.02276953423268726
2023-03-17,5min,BV,0.02063069628935224
2023-03-20,5min,BV,0.01810994125660684
2023-03-21,5min,BV,0.017122559150533092
2023-03-22,5min,BV,0.017042684309590526
2023-03-23,5min,BV,0.016775697822812737
2023-03-24,5min,BV,0.014923834696343924
2023-03-27,5min,BV,0.015337869052081485
2023-03-28,5min,BV,0.01579812447125729
2023-03-29,5min,BV,0.01480426122630267
2023-03-30,5min,BV,0.013849409715249533
2023-03-31,5min,BV,0.013508914604896559
2023-04-03,5min,BV,0.011800370988616872
2023-04-04,5min,BV,0.010704317536982998
2023-04-05,5min,BV,0.010013035065176455
2023-04-06,5min,BV,0.010668941100781343
2023-04-10,5min,BV,0.01086970588875332
2023-04-11,5min,BV,0.011150183403678599
2023-04-12,5min,BV,0.011865941700290376
2023-04-13,5min,BV,0.01310882260714354
2023-04-14,5min,BV,0.0136659256822982
2023-04-17,5min,BV,0.013866628604595546
2023-04-18,5min,BV,0.013677122673243131
2023-04-19,5min,BV,0.015014892765235413
2023-04-20,5min,BV,0.015449814791314988
2023-04-21,5min,BV,0.016115672988421374
2023-04-24,5min,BV,0.016879225544866205
2023-04-25,5min,BV,0.018325844645045188
2023-04-26,5min,BV,0.018555436364445958
2023-04-27,5min,BV,0.018905815558737257
2023-04-28,5min,BV,0.019387589072812322
2023-05-01,5min,BV,0.01874275612473022
2023-05-02,5min,BV,0.018123219632317552
2023-05-03,5min,BV,0.017123765721488063
2023-05-04,5min,BV,0.01670711513165632
2023-05-05,5min,BV,0.01637604033399843
2023-05-08,5min,BV,0.01626795191896675
2023-05-09,5min,BV,0.015871343883162504
2023-05-10,5min,BV,0.01618490150015167
2023-05-11,5min,BV,0.015437372793509771
2023-05-12,5min,BV,0.014856663184953394
2023-05-15,5min,BV,0.015173891813555248
2023-05-16,5min,BV,0.014736437556268698
2023-05-17,5min,BV,0.01451505902304789
2023-05-18,5min,BV,0.014757597178048011
2023-05-19,5min,BV,0.013655235678812942
2023-05-22,5min,BV,0.01601746574963699
2023-05-23,5min,BV,0.019147207977554977
2023-05-24,5min,BV,0.019308409243232114
2023-05-25,5min,BV,0.019132075510364145
2023-05-26,5min,BV,0.019774857853378115
2023-05-30,5min,BV,0.017879203016608374
2023-05-31,5min,BV,0.014247928453657127
2023-06-01,5min,BV,0.016645718026318087
2023-06-02,5min,BV,0.01704288820889882
2023-06-05,5min,BV,0.01783705434146427
2023-06-06,5min,BV,0.017668043005776932
2023-06-07,5min,BV,0.019087900857798143
2023-06-08,5min,BV,0.016370212852219384
2023-06-09,5min,BV,0.01592277322186494
2023-06-12,5min,BV,0.01494140467713252
2023-06-13,5min,BV,0.014807752747819262
2023-06-14,5min,BV,0.015366753833978076
2023-06-15,5min,BV,0.016087591125779562
2023-06-16,5min,BV,0.01667588824261636
2023-06-20,5min,BV,0.017534727186784317
2023-06-21,5min,BV,0.018317799216396362
2023-06-22,5min,BV,0.016979996158412995
2023-06-23,5min,BV,0.016188597083739865
2023-06-26,5min,BV,0.016073454277760493
2023-06-27,5min,BV,0.015309549296615708
2023-06-28,5min,BV,0.015524091874589802
2023-06-29,5min,BV,0.015305239968584875
2023-06-30,5min,BV,0.015404482955378851
2023-07-03,5min,BV,0.014603825905905773
2023-07-05,5min,BV,0.013851237496819366
2023-07-06,5min,BV,0.012841268258320677
2023-07-07,5min,BV,0.012734884099749053
2023-07-10,5min,BV,0.012104921108500314
2023-07-11,5min,BV,0.012095341417586348
2023-07-12,5min,BV,0.01260333094594755
2023-07-13,5min,BV,0.012450970597018154
2023-07-14,5min,BV,0.012526357288834167
2023-07-17,5min,BV,0.012672446680719844
2023-07-18,5min,BV,0.012683423339686717
2023-07-19,5min,BV,0.012067346478078486
2023-07-20,5min,BV,0.01219160368267389
2023-07-21,5min,BV,0.012260944570601643
2023-07-24,5min,BV,0.012366349772182225
2023-07-25,5min,BV,0.01266621615167397
2023-07-26,5min,BV,0.013311968089534595
2023-07-27,5min,BV,0.013855917264358869
2023-07-28,5min,BV,0.013303782268806576
2023-07-31,5min,BV,0.012927050839553419
2023-08-01,5min,BV,0.01368240547616215
2023-08-02,5min,BV,0.01356525590909555
2023-08-03,5min,BV,0.012800377858078214
2023-08-04,5min,BV,0.012623192857093178
2023-08-07,5min,BV,0.013428561790745655
2023-08-08,5min,BV,0.012434920272092004
2023-08-09,5min,BV,0.011939970756380258
2023-08-10,5min,BV,0.01150683153135569
2023-08-11,5min,BV,0.01247156434002796
2023-08-14,5min,BV,0.011725926087160431
2023-08-15,5min,BV,0.011522430478146157
2023-08-16,5min,BV,0.012663390037417096
2023-08-17,5min,BV,0.013515593930341548
2023-08-18,5min,BV,0.013946333419057808
2023-08-21,5min,BV,0.014178138799260364
2023-08-22,5min,BV,0.014191965485029044
2023-08-23,5min,BV,0.013019141236181047
2023-08-24,5min,BV,0.012523217608672027
2023-08-25,5min,BV,0.011256573429509972
2023-08-28,5min,BV,0.01146659982650683
2023-08-29,5min,BV,0.011737902930992274
2023-08-30,5min,BV,0.011876930112920231
2023-08-31,5min,BV,0.011398583957565373
2023-09-01,5min,BV,0.01124659670584043
2023-09-05,5min,BV,0.010456964293053924
2023-09-06,5min,BV,0.009770510591112735
2023-09-07,5min,BV,0.008930432989230169
2023-09-08,5min,BV,0.009519201584731407
2023-09-11,5min,BV,0.009682732559526706
2023-09-12,5min,BV,0.010548832207357823
2023-09-13,5min,BV,0.01146632090135183
2023-09-14,5min,BV,0.012878312111186984
2023-09-15,5min,BV,0.013232205942939432
2023-09-18,5min,BV,0.013561993163792169
2023-09-19,5min,BV,0.012903285467600074
2023-09-20,5min,BV,0.01344958396260201
2023-09-21,5min,BV,0.01283002774023693
2023-09-22,5min,BV,0.013511918641156459
2023-09-25,5min,BV,0.013745021129593063
2023-09-26,5min,BV,0.014440341318244076
2023-09-27,5min,BV,0.014048923998638269
2023-09-28,5min,BV,0.016005449663268664
2023-09-29,5min,BV,0.01684705109553256
2023-10-02,5min,BV,0.017555360580152196
2023-10-03,5min,BV,0.01812395471216601
2023-10-04,5min,BV,0.018696747772142377
2023-10-05,5min,BV,0.017514699719246445
2023-10-06,5min,BV,0.016008082231995176
2023-10-10,5min,BV,0.01485650457084847
2023-10-11,5min,BV,0.014301156952119715
2023-10-12,5min,BV,0.0129748935470403
2023-10-13,5min,BV,0.013167410475673838
2023-10-16,5min,BV,0.014122798273157232
2023-10-17,5min,BV,0.014844199627784275
2023-10-18,5min,BV,0.016623896787262626
2023-10-19,5min,BV,0.017296382132433428
2023-10-20,5min,BV,0.018389701164762667
2023-10-23,5min,BV,0.01873833402002213
2023-10-24,5min,BV,0.019032429355816612
2023-10-25,5min,BV,0.018320625921873453
2023-10-26,5min,BV,0.01874941207468005
2023-10-27,5min,BV,0.0189599467581981
2023-10-30,5min,BV,0.018114127160434253
2023-10-31,5min,BV,0.017614208748335306
2023-11-01,5min,BV,0.017718889667246256
2023-11-02,5min,BV,0.017755610343774736
2023-11-03,5min,BV,0.01618367927130651
2023-11-06,5min,BV,0.0159128846599204
2023-11-07,5min,BV,0.015462243968585702
2023-11-08,5min,BV,0.015717843372411243
2023-11-09,5min,BV,0.014775665120288408
2023-11-13,5min,BV,0.01483229148032783
2023-11-14,5min,BV,0.014376668833025626
2023-11-15,5min,BV,0.015613312496755792
2023-11-16,5min,BV,0.014014611625846194
2023-11-17,5min,BV,0.014406468490555093
2023-11-20,5min,BV,0.013687638456464925
2023-11-21,5min,BV,0.014830239900114417
2023-11-22,5min,BV,0.01865872478031101
2023-11-24,5min,BV,0.019688427016271524
2023-11-27,5min,BV,0.020603247367159117
2023-11-28,5min,BV,0.021197683519777275
2023-11-29,5min,BV,0.021516143463513267
2023-11-30,5min,BV,0.017703825040884077
2023-12-01,5min,BV,0.017612102475241056
2023-12-04,5min,BV,0.016336994480927517
2023-12-05,5min,BV,0.01607708799505303
2023-12-06,5min,BV,0.015021573943165013
2023-12-07,5min,BV,0.014232498952221208
2023-12-08,5min,BV,0.01367601764325517
2023-12-11,5min,BV,0.013748850576568942
2023-12-12,5min,BV,0.01335340555211709
2023-12-13,5min,BV,0.013556186985653243
2023-12-14,5min,BV,0.014792487539750937
2023-12-15,5min,BV,0.014316144686499402
2023-12-18,5min,BV,0.014038583952735429
2023-12-19,5min,BV,0.014308975448974807
2023-12-20,5min,BV,0.014523586703687285
2023-12-21,5min,BV,0.014296436196308045
2023-12-22,5min,BV,0.01572199639230181
2023-12-27,5min,BV,0.015976693756299617
2023-12-28,5min,BV,0.01702408910121011
2023-12-29,5min,BV,0.017732822640439325
2024-01-03,5min,BV,0.017782324836984727
2024-01-04,5min,BV,0.017096538978135272
2024-01-05,5min,BV,0.017210541729736354
2024-01-08,5min,BV,0.01626693438812197
2024-01-09,5min,BV,0.015697173717057682
2024-01-10,5min,BV,0.014826394051760403
2024-01-11,5min,BV,0.013864347056721064
2024-01-12,5min,BV,0.01372908979873863
2024-01-16,5min,BV,0.013303353120895247
2024-01-17,5min,BV,0.01309449221653781
2024-01-18,5min,BV,0.012974976230178504
2024-01-19,5min,BV,0.01333282620242832
2024-01-22,5min,BV,0.012960732852442656
2024-01-23,5min,BV,0.013268359087442401
2024-01-24,5min,BV,0.014436597526321041
2024-01-25,5min,BV,0.018342002127450928
2024-01-26,5min,BV,0.019381980141449595
2024-01-29,5min,BV,0.019790495296369132
2024-01-30,5min,BV,0.02015432973663932
2024-01-31,5min,BV,0.01891609589387745
2024-02-01,5min,BV,0.015519026325044356
2024-02-02,5min,BV,0.013715407126909421
2024-02-05,5min,BV,0.012928660576046549
2024-02-06,5min,BV,0.012200487816539098
2024-02-07,5min,BV,0.012453140488944888
2024-02-08,5min,BV,0.012119300982576072
2024-02-09,5min,BV,0.01214327303082674
2024-02-12,5min,BV,0.012216076902451582
2024-02-13,5min,BV,0.0117155910971096
2024-02-14,5min,BV,0.0115253740759274
2024-02-15,5min,BV,0.012112288473523426
2024-02-16,5min,BV,0.011508530138666428
2024-02-20,5min,BV,0.01091542819645881
2024-02-21,5min,BV,0.011046738006645292
2024-02-22,5min,BV,0.011058671347356072
2024-02-23,5min,BV,0.011757673361003723
2024-02-26,5min,BV,0.01208575697227955
2024-02-27,5min,BV,0.013674854610709643
2024-02-28,5min,BV,0.013989406625429478
2024-02-29,5min,BV,0.014663561462284485
2024-03-01,5min,BV,0.013939790776625733
2024-03-04,5min,BV,0.014250931839484117
2024-03-05,5min,BV,0.013202805045578084
2024-03-06,5min,BV,0.012747441827623586
2024-03-07,5min,BV,0.011331891530907278
2024-03-08,5min,BV,0.010543152392992689
2024-03-11,5min,BV,0.010485412440903643
2024-03-12,5min,BV,0.009919800642359727
2024-03-13,5min,BV,0.010392450766615016
2024-03-14,5min,BV,0.010465637133310605
2024-03-15,5min,BV,0.01056249382750616
2024-03-18,5min,BV,0.009801314252197565
2024-03-19,5min,BV,0.01003327137309637
2024-03-20,5min,BV,0.009110558434046987
2024-03-21,5min,BV,0.009055572588766415
2024-03-22,5min,BV,0.009046796697892802
2024-03-25,5min,BV,0.009627311624562863
2024-03-26,5min,BV,0.009385808359556172
2024-03-27,5min,BV,0.009968534207633965
2024-03-28,5min,BV,0.010227040832318485
2024-04-01,5min,BV,0.01108371996784524
2024-04-02,5min,BV,0.010759423652823287
2024-04-03,5min,BV,0.011682968440568172
2024-04-04,5min,BV,0.011758756101582045
2024-04-05,5min,BV,0.012318555523368068
2024-04-08,5min,BV,0.012403649842322092
2024-04-09,5min,BV,0.01239422708751185
2024-04-10,5min,BV,0.01256782392764277
2024-04-11,5min,BV,0.012620194146573041
2024-04-12,5min,BV,0.012257358258868188
2024-04-15,5min,BV,0.012102129998208085
2024-04-16,5min,BV,0.012489746046610368
2024-04-17,5min,BV,0.012148500524998222
2024-04-18,5min,BV,0.012379984664636664
2024-04-19,5min,BV,0.011939698957749503
2024-04-22,5min,BV,0.011487664930539493
2024-04-23,5min,BV,0.012341977882733739
2024-04-24,5min,BV,0.012902958840902883
2024-04-25,5min,BV,0.013174986394335746
2024-04-26,5min,BV,0.013268860451136125
2024-04-29,5min,BV,0.013805484947292201
2024-04-30,5min,BV,0.012848798356136977
2024-05-01,5min,BV,0.011797261796216938
2024-05-02,5min,BV,0.0109285147662241
2024-05-03,5min,BV,0.010944450339445952
2024-05-06,5min,BV,0.009769888224074095
2024-05-07,5min,BV,0.010240958683684456
2024-05-08,5min,BV,0.010648765328371142
2024-05-09,5min,BV,0.010191143441270643
2024-05-10,5min,BV,0.010421733410169798
2024-05-13,5min,BV,0.011010001169038913
2024-05-14,5min,BV,0.010841526957163401
2024-05-15,5min,BV,0.010639828979763637
2024-05-16,5min,BV,0.011721012838438466
2024-05-17,5min,BV,0.011573197946882722
2024-05-20,5min,BV,0.01113341219987776
2024-05-21,5min,BV,0.01029400237074063
2024-05-22,5min,BV,0.010909763473200133
2024-05-23,5min,BV,0.010642350994055676
2024-05-24,5min,BV,0.012725253036176882
2024-05-28,5min,BV,0.015196523425279372
2024-05-29,5min,BV,0.015509852904412013
2024-05-30,5min,BV,0.01529583387371694
2024-05-31,5min,BV,0.014913578396901606
2024-06-03,5min,BV,0.013385821243180267
2024-06-04,5min,BV,0.010528773814924567
2024-06-05,5min,BV,0.010351013007854784
2024-06-06,5min,BV,0.009762507198866253
2024-06-07,5min,BV,0.009395973937603636
2024-06-10,5min,BV,0.008887650963651256
2024-06-11,5min,BV,0.008777513510883878
2024-06-12,5min,BV,0.008565764955735335
2024-06-13,5min,BV,0.008439502687859748
2024-06-14,5min,BV,0.008529816707319539
2024-06-17,5min,BV,0.008361374973648281
2024-06-18,5min,BV,0.009405680323562662
2024-06-20,5min,BV,0.009945766564538949
2024-06-21,5min,BV,0.010020701026662674
2024-06-24,5min,BV,0.010429566950771277
2024-06-25,5min,BV,0.010800013225846875
2024-06-26,5min,BV,0.010443623312740138
2024-06-27,5min,BV,0.01018261853313722
2024-06-28,5min,BV,0.01026017692064558
2024-07-01,5min,BV,0.010635562479109807
2024-07-02,5min,BV,0.010532989215624358
2024-07-03,5min,BV,0.010816624935659361
2024-07-05,5min,BV,0.011108545810060237
2024-07-08,5min,BV,0.010945944584773349
2024-07-09,5min,BV,0.01072566760508254
2024-07-10,5min,BV,0.010600807809115856
2024-07-11,5min,BV,0.009925303456229873
2024-07-12,5min,BV,0.01049320648757769
2024-07-15,5min,BV,0.010841309615821755
2024-07-16,5min,BV,0.0108265847855407
2024-07-17,5min,BV,0.011287157904687282
2024-07-18,5min,BV,0.013069450638488283
2024-07-19,5min,BV,0.013193128465185345
2024-07-22,5min,BV,0.013769337777686443
2024-07-23,5min,BV,0.014191055859501341
2024-07-24,5min,BV,0.015205056524026206
2024-07-25,5min,BV,0.014148121218975176
2024-07-26,5min,BV,0.015211908129650115
2024-07-29,5min,BV,0.017175251073974593
2024-07-30,5min,BV,0.01789881290250063
2024-07-31,5min,BV,0.017616384776114883
2024-08-01,5min,BV,0.017530768001213868
2024-08-02,5min,BV,0.016047319726490292
2024-08-05,5min,BV,0.013478525334762119
2024-08-06,5min,BV,0.011989382968330702
2024-08-07,5min,BV,0.011224465941737217
2024-08-08,5min,BV,0.010760024729902682
2024-08-09,5min,BV,0.011290251398193372
2024-08-12,5min,BV,0.01217895153483969
2024-08-13,5min,BV,0.01279073552734617
2024-08-14,5min,BV,0.013632134169375107
2024-08-15,5min,BV,0.013794245310955699
2024-08-16,5min,BV,0.013275213961161858
2024-08-19,5min,BV,0.012303170128248928
2024-08-20,5min,BV,0.011895909675242754
2024-08-21,5min,BV,0.011819343111825082
2024-08-22,5min,BV,0.013413189881021342
2024-08-23,5min,BV,0.014014702166881615
2024-08-26,5min,BV,0.015448514947992603
2024-08-27,5min,BV,0.016447327748554383
2024-08-28,5min,BV,0.01705165762420338
2024-08-29,5min,BV,0.01700979554800255
2024-08-30,5min,BV,0.017313125936946235
2024-09-03,5min,BV,0.01836599504926094
2024-09-04,5min,BV,0.019154569911773445
2024-09-05,5min,BV,0.018974300879452226
2024-09-06,5min,BV,0.01815027705538342
2024-09-09,5min,BV,0.018048567350499506
2024-09-10,5min,BV,0.015495542318261061
2024-09-11,5min,BV,0.013849229333000363
2024-09-12,5min,BV,0.013139620113956236
2024-09-13,5min,BV,0.012907144367826966
2024-09-16,5min,BV,0.01248276493829546
2024-09-17,5min,BV,0.013423174496295896
2024-09-18,5min,BV,0.013526408186407834
2024-09-19,5min,BV,0.0149303619342562
2024-09-20,5min,BV,0.015468693890780425
2024-09-23,5min,BV,0.016089441719146374
2024-09-24,5min,BV,0.019743814621606903
2024-09-25,5min,BV,0.02069016820462939
2024-09-26,5min,BV,0.021267787138384
2024-09-27,5min,BV,0.021655418039053662
2024-09-30,5min,BV,0.021388066376867455
2024-10-01,5min,BV,0.02002457756351372
2024-10-02,5min,BV,0.019850445505656476
2024-10-03,5min,BV,0.018920901933566915
2024-10-04,5min,BV,0.018280312971191755
2024-10-07,5min,BV,0.020636131356207905
2024-10-08,5min,BV,0.018549602734226497
2024-10-09,5min,BV,0.01711930710105926
2024-10-10,5min,BV,0.016687441239679312
2024-10-11,5min,BV,0.016499498862136017
2024-10-15,5min,BV,0.013327550245399526
2024-10-16,5min,BV,0.013014682980450994
2024-10-17,5min,BV,0.013431113530471236
2024-10-18,5min,BV,0.012477276436776551
2024-10-21,5min,BV,0.01360476384790817
2024-10-22,5min,BV,0.013594326704724847
2024-10-23,5min,BV,0.01358749061580186
2024-10-24,5min,BV,0.013283944127701966
2024-10-25,5min,BV,0.013816049887575446
2024-10-28,5min,BV,0.013093099448914958
2024-10-29,5min,BV,0.012592706264393483
2024-10-30,5min,BV,0.014526419635539814
2024-10-31,5min,BV,0.014922576553032921
2024-11-01,5min,BV,0.014598342212406537
2024-11-04,5min,BV,0.014701984037145626
2024-11-05,5min,BV,0.016020465522830717
2024-11-06,5min,BV,0.014317568777616002
2024-11-07,5min,BV,0.014128617794142529
2024-11-08,5min,BV,0.014235735250695793
2024-11-12,5min,BV,0.014108337011369515
2024-11-13,5min,BV,0.012655411038762374
2024-11-14,5min,BV,0.012795400662302768
2024-11-15,5min,BV,0.012317997655365329
2024-11-18,5min,BV,0.013642146281191302
2024-11-19,5min,BV,0.01476345275996146
2024-11-20,5min,BV,0.01500958558325667
2024-11-21,5min,BV,0.014932668933038927
2024-11-22,5min,BV,0.015014582083054716
2024-11-25,5min,BV,0.013143710700431339
2024-11-26,5min,BV,0.011555814724460281
2024-11-27,5min,BV,0.011503886238105804
