asset,freq,h,period,RM1_dep,RM_pred,model,alpha,beta,p_alpha_eq_0,p_beta_eq_1,p_joint_alpha0_beta1,N
CL_WTI,1min,5,pre,RV,RV,GARCH,0.0028426706492347357,0.7227950930433381,0.0021673035080080894,1.110692871009178e-09,0.0,620
CL_WTI,1min,5,pre,RV,RV,ARFIMA,0.002780616746713682,0.8618421391656802,0.000861120182118702,0.0038682714434219445,0.0012387569431777656,624
CL_WTI,1min,5,pre,RV,RV,HAR,-0.033448182313941074,13.599611957486022,0.0,0.0,0.0,603
CL_WTI,1min,5,pre,RV,RV,ANN,0.014143372275443562,0.02755437295619132,0.0,0.0,0.0,624
CL_WTI,1min,5,pre,RV,RV,HAR-ANN,0.01393357786155233,0.05756836257743979,0.0,0.0,0.0,603
CL_WTI,1min,5,crisis,RV,RV,GARCH,0.006669950133628146,0.764600964356336,1.3740225311309473e-05,2.8541613517063524e-12,4.89253082491814e-12,621
CL_WTI,1min,5,crisis,RV,RV,ARFIMA,0.0012071687102441421,1.0479152065587714,0.48548594018846813,0.3005255390555117,0.02717090331931571,621
CL_WTI,1min,5,crisis,RV,RV,HAR,0.013621408910826246,3.4404361398854184,0.0,0.0,0.0,621
CL_WTI,1min,5,crisis,RV,RV,ANN,0.0307511572023817,0.010797691322514135,0.0,0.0,0.0,621
CL_WTI,1min,5,crisis,RV,RV,HAR-ANN,0.029244574695300667,0.04242271106424461,0.0,0.0,0.0,621
CL_WTI,1min,5,post,RV,RV,GARCH,0.0037902987169385347,0.7534142880421226,0.000292854805713505,3.039283980044161e-08,0.0,625
CL_WTI,1min,5,post,RV,RV,ARFIMA,0.007731892020461728,0.6261381634917701,0.0,0.0,0.0,625
CL_WTI,1min,5,post,RV,RV,HAR,-0.04495442655228109,17.0885926694409,0.0,0.0,0.0,625
CL_WTI,1min,5,post,RV,RV,ANN,0.017968150947367922,0.024272062236365653,0.0,0.0,0.0,625
CL_WTI,1min,5,post,RV,RV,HAR-ANN,0.01784608105013744,0.04895060242839583,0.0,0.0,0.0,625
CL_WTI,1min,5,pre,JWTSRV,JWTSRV,GARCH,0.003333511745757377,0.4358760196035739,9.869882688917642e-13,0.0,0.0,620
CL_WTI,1min,5,pre,JWTSRV,JWTSRV,ARFIMA,0.0022221951564175956,0.831991786262616,1.1038592262480051e-09,1.7359483628354155e-08,2.2302755198211344e-09,624
CL_WTI,1min,5,pre,JWTSRV,JWTSRV,HAR,-0.021437985105342023,28.842219290166213,0.0,0.0,0.0,603
CL_WTI,1min,5,pre,JWTSRV,JWTSRV,ANN,0.011345418544294746,0.0074019522872652045,0.0,0.0,0.0,624
CL_WTI,1min,5,pre,JWTSRV,JWTSRV,HAR-ANN,0.011332946854844025,0.015526238006650352,0.0,0.0,0.0,603
CL_WTI,1min,5,crisis,JWTSRV,JWTSRV,GARCH,0.005248663027192519,0.4687689757914825,2.4074343440982915e-06,0.0,0.0,621
CL_WTI,1min,5,crisis,JWTSRV,JWTSRV,ARFIMA,0.007433041074317483,0.6685129270557935,1.2183838382640033e-08,1.50819357003229e-11,3.626188238570194e-11,621
CL_WTI,1min,5,crisis,JWTSRV,JWTSRV,HAR,0.01792224160341583,1.5163153220273602,0.0,0.0011056082873797113,0.0,621
CL_WTI,1min,5,crisis,JWTSRV,JWTSRV,ANN,0.016140919016842538,0.036327396727132144,0.0,0.0,0.0,621
CL_WTI,1min,5,crisis,JWTSRV,JWTSRV,HAR-ANN,0.01566682422846072,0.07871670510783114,0.0,0.0,0.0,621
CL_WTI,1min,5,post,JWTSRV,JWTSRV,GARCH,0.005479518234161622,0.40553121044371726,0.0,0.0,0.0,625
CL_WTI,1min,5,post,JWTSRV,JWTSRV,ARFIMA,0.005962006442942908,0.5745034970541771,0.0,0.0,0.0,625
CL_WTI,1min,5,post,JWTSRV,JWTSRV,HAR,-0.01597210495616013,24.895958287179667,0.0,0.0,0.0,625
CL_WTI,1min,5,post,JWTSRV,JWTSRV,ANN,0.014496622441153184,0.003496336494852285,0.0,0.0,0.0,625
CL_WTI,1min,5,post,JWTSRV,JWTSRV,HAR-ANN,0.014484190424768067,0.007144834034937387,0.0,0.0,0.0,625
CL_WTI,1min,5,pre,MedRV,MedRV,GARCH,0.003445324255858117,0.45039900023858287,6.210587599753126e-13,0.0,0.0,620
CL_WTI,1min,5,pre,MedRV,MedRV,ARFIMA,0.0018972784108637407,0.8625423735148573,4.6338632531117696e-07,3.7833846435741947e-06,1.0556786562698761e-06,624
CL_WTI,1min,5,pre,MedRV,MedRV,HAR,-0.02434435793556086,28.720030071950703,0.0,0.0,0.0,603
CL_WTI,1min,5,pre,MedRV,MedRV,ANN,0.012381869626231973,0.0010923060913332677,0.0,0.0,0.0,624
CL_WTI,1min,5,pre,MedRV,MedRV,HAR-ANN,0.012400152737774346,0.001859836135455574,0.0,0.0,0.0,603
CL_WTI,1min,5,crisis,MedRV,MedRV,GARCH,0.005545129696536167,0.46655904819026794,2.3842031815490827e-07,0.0,0.0,621
CL_WTI,1min,5,crisis,MedRV,MedRV,ARFIMA,0.006270956291186342,0.7294033971633866,1.0606459337481056e-06,3.2399652960535263e-08,9.961375113665127e-08,621
CL_WTI,1min,5,crisis,MedRV,MedRV,HAR,0.017302237244127723,1.8622533308811493,0.0,7.244504778292082e-07,0.0,621
CL_WTI,1min,5,crisis,MedRV,MedRV,ANN,0.017682496215871757,0.02832083935303613,0.0,0.0,0.0,621
CL_WTI,1min,5,crisis,MedRV,MedRV,HAR-ANN,0.01712339448085779,0.06475988598584749,0.0,0.0,0.0,621
CL_WTI,1min,5,post,MedRV,MedRV,GARCH,0.005240646858318324,0.4190320467932665,2.220446049250313e-16,0.0,0.0,625
CL_WTI,1min,5,post,MedRV,MedRV,ARFIMA,0.005703332400999928,0.5929827950127035,0.0,0.0,0.0,625
CL_WTI,1min,5,post,MedRV,MedRV,HAR,-0.02050297599804842,26.24210631627799,0.0,0.0,0.0,625
CL_WTI,1min,5,post,MedRV,MedRV,ANN,0.013659238674130828,0.011993711307781003,0.0,0.0,0.0,625
CL_WTI,1min,5,post,MedRV,MedRV,HAR-ANN,0.013630585960031756,0.024218098587097375,0.0,0.0,0.0,625
